victim_id,name,age,gender,occupation,education,income,district,police_station,phone,address
VI00185,Ronith Choudhry,44,Female,Business,PUC,736495,Chamarajanagar,Chamarajanagar Town,08273059766,"40/78, Rattan Road, Ahmedabad-577466"
VI00186,Jackson Sunder,32,Male,Electrician,Secondary,734344,Dharwad,Dharwad East,5652554245,"29, Bhakta Street, Nanded-679406"
VI00187,Hardik Murthy,45,Male,Labour,Primary,616180,Tumakuru,Tumakuru Rural,01382738688,"23/89, Ramakrishnan Circle, Bhatpara-468629"
VI00188,Raagini Chadha,20,Female,Software Engineer,PUC,277644,Yadgir,Yadgir East,+913565748084,"14/926, Srivastava Street, Ambarnath-600126"
VI00189,Bhavika Ramakrishnan,57,Female,Farmer,Post Graduate,609242,Bidar,Bidar Rural,0961490910,"65, Naidu, Sonipat 300178"
VI00190,Mugdha De,32,Male,Electrician,Secondary,1184433,Ramanagara,Ramanagara East,7420522589,"H.No. 732, Sabharwal Zila, Dindigul-910708"
VI00191,Dominic Dalal,23,Male,Doctor,Primary,962891,Bidar,Bidar East,01340250064,"64, Mukherjee Ganj, Haridwar-265053"
VI00192,Xalak Swaminathan,59,Male,Teacher,Post Graduate,1050177,Chikkaballapur,Chikkaballapur Rural,4116028595,"H.No. 59, Tak Circle, Phusro-041552"
VI00193,Vedant Bawa,45,Female,Electrician,Graduate,844425,Ballari,Ballari Town,+916430329774,"329, Pai Road, Loni 740477"
VI00194,Adweta Ramaswamy,47,Male,Labour,PUC,896371,Udupi,Udupi Town,4972834190,"10/099, Manne Chowk, Malegaon-993164"
VI00195,Jairaj Dave,49,Female,Doctor,Post Graduate,933568,Chamarajanagar,Chamarajanagar East,2658597024,"H.No. 57, Chakrabarti, Dehri 345651"
VI00196,Udant Mangat,64,Male,Labour,Post Graduate,1061944,Bagalkot,Bagalkot Rural,+914407080631,"43/57, Luthra Circle, Udupi-731282"
VI00197,Harrison Bora,44,Female,Software Engineer,Graduate,195509,Chitradurga,Chitradurga Town,+916421815447,"70/705, Sawhney Nagar, Uluberia-626327"
VI00198,Praneel Kumer,52,Male,Police,Primary,510201,Bidar,Bidar Town,3265720798,"70/789, Sastry Ganj, Shimla 239996"
VI00199,Lopa Chopra,28,Male,Farmer,PUC,777663,Koppal,Koppal Town,4544198385,"26/29, Chaudhuri Nagar, Nagercoil-599527"
VI00200,Sanya Tak,57,Male,Teacher,PUC,222550,Vijayapura,Vijayapura Town,+915533317931,"56, Sampath Zila, Madhyamgram-502100"
VI00201,Onveer Tara,29,Male,Software Engineer,Secondary,668554,Kolar,Kolar Town,6499587005,"H.No. 38, Sama Nagar, Bareilly 537693"
VI00202,Unni Ganesh,18,Male,Student,PUC,291003,Chamarajanagar,Chamarajanagar Town,7462268975,"H.No. 524, Yohannan Ganj, Guntur-757931"
VI00203,Chandani Krishnamurthy,69,Female,Police,PUC,871530,Ballari,Ballari Town,9419964596,"38/409, Tailor Street, Aurangabad-736850"
VI00204,Daniel Nagi,25,Male,Software Engineer,PUC,839041,Uttara Kannada,Uttara Kannada Town,1825110318,"075, Cheema, Alwar-661966"
VI00205,Krisha Andra,61,Male,Student,Graduate,747346,Tumakuru,Tumakuru East,+915043401026,"64, Prabhakar Chowk, Tenali 732977"
VI00206,Fiyaz Bhargava,57,Male,Student,Secondary,490160,Raichur,Raichur Town,00685902330,"21/470, Chaudhari Marg, Thanjavur 730534"
VI00207,Aadi Swaminathan,43,Male,Doctor,Graduate,427374,Chitradurga,Chitradurga Town,8162930961,"10, Rao Marg, Sikar 367059"
VI00208,Amruta Dani,19,Female,Doctor,Post Graduate,633375,Bagalkot,Bagalkot East,+917977963199,"09, Ram, Jamalpur 496122"
VI00209,Andrew Varghese,68,Female,Teacher,Primary,489093,Bengaluru Rural,Bengaluru Rural Town,7884779888,"759, Wali Marg, Siwan-274823"
VI00210,Balendra Sarraf,21,Female,Software Engineer,Post Graduate,973807,Vijayapura,Vijayapura East,+915475950133,"115, Sehgal Marg, Bally-828246"
VI00211,Jagat Khatri,56,Male,Driver,Primary,449143,Dakshina Kannada,Kankanady,01650942315,"81, Dalal Ganj, Bharatpur-813690"
VI00212,Anya Sarraf,43,Male,Farmer,Graduate,1114240,Chikkaballapur,Chikkaballapur Rural,0464494058,"H.No. 939, Dugal Road, Karaikudi 192689"
VI00213,Ansh Tella,41,Female,Business,Primary,181221,Chitradurga,Chitradurga East,00681441666,"72, Mall, Delhi 708058"
VI00214,Mitesh Mammen,56,Female,Police,Primary,576035,Dharwad,Dharwad Town,0497795724,"031, Bhattacharyya Path, Tiruchirappalli 598962"
VI00215,Dayita Modi,39,Male,Doctor,Secondary,529189,Vijayapura,Vijayapura Rural,7641949583,"H.No. 990, Anne Zila, Sambhal-349227"
VI00216,Urvashi Bhakta,22,Male,Farmer,Graduate,930931,Dharwad,Dharwad Rural,5942682395,"448, Chand Street, Nagaon 115576"
VI00217,Harish Prabhakar,43,Male,Mechanic,PUC,1142901,Chikkaballapur,Chikkaballapur East,+913985532375,"73/17, Ganesan Path, Jalgaon 243421"
VI00218,Ikshita Subramanian,60,Female,Teacher,Graduate,365766,Dakshina Kannada,Pandeshwar,6562807335,"45, Virk Path, Farrukhabad 940782"
VI00219,Rachit Pau,62,Male,Doctor,Graduate,402634,Vijayapura,Vijayapura Town,5872937062,"36/080, Pandey Path, Bhavnagar 231675"
VI00220,Devansh Chad,19,Male,Doctor,Post Graduate,482061,Hassan,Hassan Town,03270341477,"88/637, Khalsa Zila, Gudivada 080538"
VI00221,Faqid Goda,38,Male,Teacher,Primary,550664,Mysuru,Lashkar,2396575376,"H.No. 12, Rajagopal Path, Gulbarga 083464"
VI00222,Karan Raju,24,Male,Software Engineer,Secondary,845971,Bidar,Bidar East,+913807186069,"H.No. 10, Wadhwa Marg, Kadapa-921629"
VI00223,Alexander Mohan,38,Male,Teacher,Secondary,442707,Davanagere,Davanagere Town,2785710363,"95, Goda Marg, Visakhapatnam 941235"
VI00224,Aarav Varkey,58,Male,Teacher,Secondary,253535,Bengaluru Rural,Bengaluru Rural East,6081107149,"60/368, Tripathi Nagar, Proddatur-443721"
VI00225,Oscar Sankar,49,Female,Police,Secondary,697206,Kalaburagi,Kalaburagi Rural,7763831918,"843, Singh Nagar, Ozhukarai 842181"
VI00226,Dominic Vora,26,Female,Unemployed,PUC,425339,Hassan,Hassan East,7472913112,"74/60, Bhandari Ganj, Rajpur Sonarpur-217817"
VI00227,Darika Goel,50,Male,Unemployed,PUC,823890,Bengaluru Urban,Cubbon Park,3275888118,"H.No. 630, Dada Road, Hapur 726189"
VI00228,Aditya Padmanabhan,68,Male,Doctor,Secondary,165568,Raichur,Raichur East,+911001792513,"380, Kale Zila, Patna-098194"
VI00229,Falan Malhotra,48,Female,Driver,Graduate,1183286,Chitradurga,Chitradurga East,09613607727,"45/098, Saraf Nagar, Etawah-335016"
VI00230,Oviya Deo,54,Male,Student,Secondary,506842,Mandya,Mandya Rural,01049461730,"51/332, Randhawa Nagar, Panihati 924074"
VI00231,Saksham Nigam,53,Female,Software Engineer,Primary,900714,Kolar,Kolar East,6653390363,"H.No. 33, Chaudhuri, Dibrugarh 008416"
VI00232,Krishna Sura,21,Male,Software Engineer,Graduate,757830,Uttara Kannada,Uttara Kannada East,00146831465,"945, Vaidya Path, Munger 201819"
VI00233,Logan Kala,35,Male,Labour,PUC,903459,Yadgir,Yadgir Rural,+910165198890,"17/50, Oza Chowk, Adoni-677504"
VI00234,Girindra Raman,51,Male,Unemployed,Post Graduate,510282,Ramanagara,Ramanagara East,2284396568,"H.No. 204, Sunder Circle, Ludhiana-653476"
VI00235,Gaurang Krishnan,62,Female,Unemployed,Graduate,433064,Shivamogga,Shivamogga Rural,02719745314,"H.No. 08, Bawa Nagar, Tadipatri 695473"
VI00236,Panini Kumar,19,Female,Mechanic,Graduate,412834,Dharwad,Dharwad Town,+917294361090,"H.No. 08, Lalla Zila, Bihar Sharif-023607"
VI00237,Isaiah Swamy,41,Female,Student,PUC,932724,Mysuru,Vijayanagar,+916022525531,"17/622, Bala Circle, Dewas-754016"
VI00238,Saumya Bansal,43,Male,Labour,Secondary,511996,Belagavi,Market,08482817393,"10/82, Sampath, Raebareli-206464"
VI00239,Varsha Puri,18,Male,Labour,Secondary,889599,Bidar,Bidar Rural,07856250845,"43/999, Parekh Street, Kanpur 861028"
VI00240,Gaurika Chhabra,58,Female,Business,PUC,1087892,Ramanagara,Ramanagara East,03825520328,"18/19, Banik Circle, Gaya-905306"
VI00241,Theodore Aurora,44,Male,Doctor,PUC,528074,Bidar,Bidar East,8303884016,"92, Das Zila, Ozhukarai-719709"
VI00242,Vedhika Memon,23,Male,Business,Secondary,723627,Mandya,Mandya Town,05406914387,"843, Nadkarni Zila, Haridwar-695979"
VI00243,Krishna Gole,54,Male,Doctor,Primary,178195,Belagavi,Tilakwadi,6327324370,"05/66, Chopra Path, Rajkot-430768"
VI00244,Mason Tripathi,59,Female,Mechanic,Secondary,1079843,Koppal,Koppal East,06816051917,"42/363, Krishna Chowk, Surendranagar Dudhrej 801318"
VI00245,Reyansh Mani,44,Female,Driver,PUC,868675,Ballari,Ballari Town,+913571682611,"62, Saxena Nagar, Rohtak 873541"
VI00246,Ekiya Palla,55,Female,Mechanic,Secondary,538207,Udupi,Udupi Town,04731168859,"37, Atwal Nagar, Rajahmundry-014857"
VI00247,Nidhi Prakash,36,Male,Driver,Secondary,307016,Belagavi,Tilakwadi,00880418902,"28, Garde Circle, Amritsar 346087"
VI00248,Radha Jaggi,66,Male,Doctor,Secondary,665082,Ballari,Ballari East,+914931813722,"H.No. 50, Aggarwal Ganj, Bally-164764"
VI00249,Vansha Hora,52,Male,Business,Secondary,774696,Davanagere,Davanagere Town,6813372278,"H.No. 53, Goyal, Ambala 021367"
VI00250,Nikita Behl,23,Male,Doctor,Secondary,951786,Udupi,Udupi Rural,3384178760,"H.No. 90, Dutta Chowk, Chandrapur-050391"
VI00251,Vasana Yadav,62,Male,Mechanic,Primary,451080,Uttara Kannada,Uttara Kannada Town,+912883793985,"22/78, Mahal Zila, Aurangabad-395369"
VI00252,Xavier Ghosh,60,Male,Software Engineer,Graduate,739271,Hassan,Hassan Rural,+917248611562,"67/801, Mammen, Pallavaram-141280"
VI00253,Chaitaly Sarma,61,Female,Driver,Graduate,1064204,Dharwad,Dharwad Town,+912083624874,"378, Sandal Circle, Nangloi Jat 277606"
VI00254,Garima Bhatti,43,Female,Student,Post Graduate,892367,Uttara Kannada,Uttara Kannada Town,3689906574,"84/36, Kohli Marg, Fatehpur 618453"
VI00255,Vasatika Sethi,54,Female,Student,Graduate,513780,Bagalkot,Bagalkot Town,07859294583,"83/74, Ganesan Road, Udupi-042445"
VI00256,Qabil Panchal,45,Male,Electrician,Graduate,457470,Chamarajanagar,Chamarajanagar Rural,07021782959,"H.No. 037, Joshi Marg, Giridih 038043"
VI00257,Aadhya Chana,61,Male,Student,Secondary,1010601,Uttara Kannada,Uttara Kannada Town,2698086551,"H.No. 997, Tandon Nagar, Tiruppur 329402"
VI00258,Jeevika Mannan,59,Female,Teacher,Primary,1062833,Bengaluru Rural,Bengaluru Rural Town,+915016575557,"281, Tandon Nagar, Mau 055738"
VI00259,Jack Behl,30,Male,Mechanic,PUC,728859,Chitradurga,Chitradurga Town,6006616153,"60, Memon Street, Dindigul 979181"
VI00260,Tanay Karpe,25,Male,Electrician,Secondary,1122914,Vijayapura,Vijayapura Rural,6975755460,"H.No. 26, Pradhan Nagar, Noida-499696"
VI00261,Chandresh D’Alia,42,Female,Electrician,Graduate,216366,Haveri,Haveri East,7588041403,"H.No. 87, Nath Road, Durgapur-193790"
VI00262,Nakul Joshi,31,Female,Doctor,PUC,527614,Gadag,Gadag East,+919443121345,"99/00, Goyal Chowk, Rewa 872306"
VI00263,Oni Pall,70,Female,Mechanic,Primary,1142752,Koppal,Koppal Town,08371510413,"76, Patel Chowk, Warangal-496737"
VI00264,Oviya Sinha,24,Female,Driver,Primary,1186861,Dakshina Kannada,Barke,05791209454,"94/43, Wadhwa Circle, Burhanpur 694136"
VI00265,Vidhi Madan,54,Male,Business,PUC,533258,Koppal,Koppal East,8689969087,"14/18, Naik Ganj, Baranagar-444742"
VI00266,Chatresh Sethi,36,Male,Electrician,PUC,709118,Ballari,Ballari Town,+915445278610,"28, Malhotra Chowk, Sirsa 193914"
VI00267,Abhimanyu Khare,22,Female,Business,Secondary,713438,Shivamogga,Shivamogga Rural,08280356899,"58/77, Acharya Chowk, Secunderabad 139939"
VI00268,Ekantika Ramesh,67,Female,Student,Post Graduate,965207,Davanagere,Davanagere Rural,09746317718,"67, Sabharwal Circle, Sambhal-386381"
VI00269,Advaith Hora,46,Male,Business,PUC,765350,Kolar,Kolar Rural,+916249864094,"H.No. 49, Sethi Chowk, Satara-644349"
VI00270,Bhavna Chauhan,41,Male,Mechanic,Secondary,1026654,Shivamogga,Shivamogga East,+911762080128,"28/00, Gaba, Raichur-650456"
VI00271,Omya Baral,20,Female,Unemployed,Graduate,512716,Kodagu,Kodagu East,+911923315240,"H.No. 75, Loke Circle, Surendranagar Dudhrej 861277"
VI00272,Wyatt Kara,45,Female,Farmer,Primary,156737,Chamarajanagar,Chamarajanagar East,+915694201844,"61, Gill Marg, Meerut 410318"
VI00273,Dev Sur,32,Female,Police,PUC,1160216,Koppal,Koppal Rural,+912652346554,"038, Sabharwal Road, Malegaon-440198"
VI00274,Yashvi Contractor,29,Male,Mechanic,PUC,641689,Ramanagara,Ramanagara Rural,03535425628,"81, Toor Ganj, Malda-134074"
VI00275,Yahvi Nadig,56,Male,Driver,Post Graduate,612158,Dakshina Kannada,Kankanady,+915824055465,"H.No. 690, Chopra Marg, Karnal 372530"
VI00276,Jagat Mutti,22,Female,Police,Graduate,254670,Haveri,Haveri East,4643944280,"00/923, Pant Zila, Chittoor 305390"
VI00277,Wriddhish Magar,59,Female,Unemployed,Primary,765723,Chitradurga,Chitradurga Rural,3292620555,"849, Prabhu Chowk, Hapur 833939"
VI00278,Sarthak Bora,50,Female,Teacher,Secondary,1108474,Chikkaballapur,Chikkaballapur Rural,+919518885787,"95/728, Sehgal Ganj, Ahmedabad-898659"
VI00279,Netra Badami,64,Female,Farmer,Post Graduate,1096596,Ballari,Ballari Rural,04562567032,"87/58, Narasimhan Chowk, Adoni-207520"
VI00280,Mugdha Batta,40,Female,Teacher,Graduate,1130112,Udupi,Udupi East,04390648477,"H.No. 244, Arya Road, Noida-971890"
VI00281,Ekansh Golla,66,Male,Mechanic,Post Graduate,290810,Bengaluru Urban,Madiwala,+913672916942,"66/647, Balakrishnan Zila, Chapra-527565"
VI00282,Aryan Kota,37,Male,Labour,PUC,220376,Davanagere,Davanagere East,+913001618321,"00/74, Rajagopal Zila, Agartala 086042"
VI00283,Gopal Rao,27,Female,Electrician,Secondary,380679,Yadgir,Yadgir Town,02324644710,"06, Khalsa Chowk, Malda-141810"
VI00284,Tripti Dyal,37,Female,Driver,Graduate,957526,Bagalkot,Bagalkot East,0847980117,"47, Narayanan Marg, Malda 790336"
VI00285,Ekaja Mammen,33,Female,Mechanic,Graduate,219764,Bagalkot,Bagalkot Rural,09109999378,"H.No. 23, Yogi Nagar, Tumkur 334304"
VI00286,Atharv Sheth,32,Male,Electrician,PUC,1040882,Dakshina Kannada,Pandeshwar,+910026755475,"H.No. 16, Wadhwa Ganj, Mau-172303"
VI00287,Yashica Gade,33,Male,Driver,Graduate,1163022,Kolar,Kolar East,+917263308048,"11/258, Mittal Nagar, Ahmednagar 657721"
VI00288,Kiaan Saxena,60,Male,Driver,Graduate,1137765,Mandya,Mandya Rural,+916810981766,"152, Sule Marg, Bidhannagar-107068"
VI00289,Rachita Mahal,53,Male,Business,Secondary,1032124,Raichur,Raichur Town,04147359468,"74/252, Sharaf Path, Nadiad 739516"
VI00290,Bahadurjit Kapur,54,Female,Farmer,Post Graduate,183857,Gadag,Gadag Rural,2370140950,"H.No. 19, Rai, Ajmer-047725"
VI00291,Faqid Chand,46,Female,Software Engineer,Secondary,840991,Shivamogga,Shivamogga East,09533841629,"881, Rege Path, Meerut 098051"
VI00292,Adya Iyengar,42,Female,Student,Post Graduate,1019709,Mysuru,Nazarbad,09363568087,"H.No. 72, Lad Road, Khandwa-621874"
VI00293,Ansh Ray,61,Male,Unemployed,Post Graduate,1159941,Chamarajanagar,Chamarajanagar Rural,07429326834,"29/51, Ganguly Marg, Miryalaguda-548262"
VI00294,Vansha Jha,65,Female,Police,PUC,195942,Dharwad,Dharwad Town,+911258128766,"H.No. 419, Krishnan Chowk, Bhind-522469"
VI00295,Zaitra Narula,58,Female,Doctor,Secondary,441501,Uttara Kannada,Uttara Kannada East,+916921751713,"84/547, Narain Nagar, Lucknow 745807"
VI00296,Oni Muni,62,Female,Driver,PUC,1036230,Udupi,Udupi Town,7841383127,"83, Palla Ganj, Panvel-245248"
VI00297,Lila Aurora,66,Male,Labour,Graduate,1078580,Shivamogga,Shivamogga East,3534176546,"H.No. 191, Chaudhry Nagar, Surendranagar Dudhrej 912983"
VI00298,Zinal Krishna,43,Male,Business,Primary,296230,Bagalkot,Bagalkot Rural,08012771277,"85, Agrawal Ganj, Hospet 479408"
VI00299,Rehaan Balakrishnan,54,Male,Electrician,Secondary,521848,Dharwad,Dharwad Town,9229064199,"40/29, Shetty Ganj, Chandrapur-265872"
VI00300,Om Khanna,57,Male,Police,Post Graduate,484995,Shivamogga,Shivamogga East,6562600805,"88/00, Acharya Ganj, Thoothukudi 782868"
VI00301,Naveen Dubey,53,Male,Mechanic,PUC,577973,Haveri,Haveri Town,+913071081692,"97/662, Peri Zila, Coimbatore-198070"
VI00302,Suhani Desai,47,Male,Electrician,Primary,1036861,Shivamogga,Shivamogga Town,2942863583,"63/898, Luthra Chowk, Etawah 092335"
VI00303,Yamini Pall,57,Female,Business,Graduate,762235,Udupi,Udupi Rural,02834638916,"H.No. 58, Pau Chowk, Surat 961499"
VI00304,Chameli Bhattacharyya,31,Male,Farmer,Secondary,835422,Bidar,Bidar Town,07952027989,"H.No. 48, Bobal Zila, Bhalswa Jahangir Pur 845848"
VI00305,Anamika Kurian,58,Male,Farmer,PUC,902442,Chitradurga,Chitradurga East,+910926288658,"20/080, Shan Path, Jodhpur 435752"
VI00306,Ganga Padmanabhan,57,Female,Electrician,Primary,947717,Shivamogga,Shivamogga East,5680846900,"81/236, Mahajan Street, Durg 700251"
VI00307,Maya Sen,22,Female,Labour,Graduate,548146,Koppal,Koppal Town,+914460957724,"H.No. 76, Bhagat Ganj, Thoothukudi-289091"
VI00308,Balhaar Sahni,34,Male,Teacher,Secondary,732874,Bagalkot,Bagalkot Rural,+914741804202,"H.No. 597, Shan Path, Kakinada-828765"
VI00309,Jagvi Parikh,69,Male,Unemployed,Secondary,308009,Mysuru,Vijayanagar,02586856850,"H.No. 87, Ganesh Circle, Tirupati-130002"
VI00310,Indira Lal,52,Male,Mechanic,Graduate,161702,Hassan,Hassan East,04533479852,"H.No. 70, Dani Road, Serampore 563370"
VI00311,Gaurika Cherian,42,Female,Police,Secondary,388860,Dharwad,Dharwad East,+918196138759,"42/29, Chauhan Circle, Shahjahanpur 419977"
VI00312,Faris Venkatesh,51,Male,Farmer,Graduate,679735,Dakshina Kannada,Kankanady,+911677436048,"27/14, Sagar Ganj, Nandyal 934768"
VI00313,Yashasvi Sahni,64,Male,Police,Post Graduate,345357,Vijayapura,Vijayapura East,+916187764580,"H.No. 965, Bhavsar Street, Phusro 053126"
VI00314,Kamala Nagar,30,Female,Driver,Primary,1148147,Dakshina Kannada,Pandeshwar,7402845958,"55/91, Sagar Street, Ambattur-783731"
VI00315,Ijaya Mohanty,27,Female,Police,PUC,239194,Ballari,Ballari East,+912345923258,"H.No. 55, Brahmbhatt Chowk, Yamunanagar 743514"
VI00316,Yoshita Sabharwal,31,Male,Labour,Post Graduate,215945,Hassan,Hassan Town,+912702317402,"07, Kata Marg, Panipat 346026"
VI00317,Yatan Peri,22,Female,Business,Graduate,465039,Kalaburagi,Kalaburagi East,04162987025,"H.No. 14, Panchal Ganj, Fatehpur-368504"
VI00318,Januja Gara,56,Female,Labour,Secondary,770720,Kalaburagi,Kalaburagi Town,00235472240,"061, Kara Zila, Kolkata 589275"
VI00319,Ronith Loyal,51,Female,Driver,Primary,1109747,Udupi,Udupi Rural,+918705683355,"859, Bhatnagar Circle, Miryalaguda 399748"
VI00320,Brijesh Bassi,50,Female,Doctor,Secondary,1129216,Bengaluru Urban,Yelahanka,05733807926,"40/44, Prabhakar Chowk, Kota-505665"
VI00321,Zaitra Barad,23,Male,Mechanic,Post Graduate,154576,Mandya,Mandya Rural,6586972232,"H.No. 430, Rastogi Nagar, Rajkot 069713"
VI00322,Wyatt Oak,61,Male,Unemployed,Post Graduate,957148,Gadag,Gadag East,1142028612,"861, Agate Road, Tumkur-422492"
VI00323,Bhavna Khatri,28,Female,Mechanic,Graduate,427729,Uttara Kannada,Uttara Kannada Town,+912320001327,"H.No. 35, Suresh Nagar, Muzaffarpur-329561"
VI00324,Nirja Gour,20,Male,Driver,Secondary,401756,Bagalkot,Bagalkot East,4846764089,"53/61, Aggarwal Road, Mumbai-090633"
VI00325,Christopher Dave,58,Male,Mechanic,Secondary,704827,Hassan,Hassan Town,03156726173,"24/59, Singhal Circle, Malda-824382"
VI00326,Ati Sankaran,31,Female,Doctor,Graduate,535625,Chikkamagaluru,Chikkamagaluru Rural,+919222283381,"235, Bala, Ulhasnagar-094014"
VI00327,Falan Garg,39,Female,Driver,Primary,524640,Mandya,Mandya Rural,05229245670,"50/462, Gulati, Jaunpur-153583"
VI00328,Sanya Trivedi,65,Female,Police,Secondary,775489,Bagalkot,Bagalkot East,9591905309,"75/95, Trivedi Nagar, Hapur 232300"
VI00329,Aayush Sama,41,Male,Mechanic,Post Graduate,188938,Bidar,Bidar East,+918694846747,"91/483, Rai Path, Kalyan-Dombivli 922702"
VI00330,Kalpit Pillay,27,Male,Electrician,PUC,671444,Kolar,Kolar Town,4110556241,"67/680, Lanka, Satara-470336"
VI00331,Onkar Mani,53,Female,Doctor,Graduate,999491,Bagalkot,Bagalkot Town,03206543261,"H.No. 03, Bobal Chowk, Jalgaon 310915"
VI00332,Yug Balan,21,Male,Doctor,Graduate,1091326,Udupi,Udupi East,5312252649,"87, Saran Nagar, Eluru-428630"
VI00333,Ayushman Sharma,66,Female,Student,Graduate,817408,Bagalkot,Bagalkot Town,1010124480,"42/11, Subramaniam Circle, Dharmavaram 044910"
VI00334,Reva Gara,20,Female,Software Engineer,Secondary,1041109,Bengaluru Urban,Jayanagar,3149204993,"H.No. 04, De Zila, Allahabad 043105"
VI00335,Aditya Kalla,66,Male,Unemployed,Post Graduate,1071940,Chikkamagaluru,Chikkamagaluru East,+915887850660,"H.No. 14, Lanka Zila, Hapur-560951"
VI00336,Karan Shankar,67,Female,Police,Primary,659758,Tumakuru,Tumakuru Rural,00215386115,"H.No. 627, Kunda Zila, Uluberia 410616"
VI00337,Advaith Kumar,70,Female,Labour,Post Graduate,458009,Uttara Kannada,Uttara Kannada Rural,7255310737,"072, Balay Path, Pondicherry 408860"
VI00338,Kabir Nadkarni,63,Female,Electrician,Secondary,924769,Bengaluru Rural,Bengaluru Rural Rural,+913601099931,"H.No. 099, Contractor Circle, Bidhannagar 922887"
VI00339,Faraj Nayak,43,Female,Business,Secondary,416701,Chikkamagaluru,Chikkamagaluru East,9492543450,"42, Kibe Chowk, Hindupur-648110"
VI00340,Ekaraj Garg,20,Female,Mechanic,Graduate,1005119,Chikkaballapur,Chikkaballapur Rural,2724306777,"78, Apte Zila, Delhi-408935"
VI00341,Theodore Halder,22,Male,Software Engineer,Post Graduate,800981,Chitradurga,Chitradurga East,1579208236,"62/017, Nanda Street, Kolhapur-608696"
VI00342,Gagan Bahri,60,Male,Business,Primary,688071,Kolar,Kolar Rural,4039092767,"H.No. 863, Kamdar Ganj, Varanasi-667605"
VI00343,Anmol Vora,51,Female,Business,Secondary,1011361,Bidar,Bidar East,0050908306,"H.No. 980, Prabhakar Path, Sagar-199412"
VI00344,Siddharth Sahni,26,Male,Mechanic,Graduate,984991,Kolar,Kolar East,+916050299907,"18/14, Yadav, Haridwar-849032"
VI00345,Shivani Savant,54,Female,Business,Secondary,872998,Belagavi,Tilakwadi,09117675500,"53, Natarajan Zila, Raichur 295083"
